band,original_band,other_bands,event_type,event_date,event_day,event_month,event_year,iso_country,iso_subdivision,lat_dd,lon_dd,coordinates_precision_code,band_type_code,species_name,species_id,bird_status,extra_info_code,age_code,sex_code,permit,band_status_code,how_obtained_code,who_obtained_code,reporting_method,present_condition,min_age_at_enc,record_source,species_scientific_name
B27825647865,B27825647865,,E,10/23/2020,23,10,2020,US,US-WI,43.01168,-88.23148,11,41,Mallard,1320,,,,,,,1,21,7,4,4.33,E,Anas platyrhynchos
B27825680020,B27825680020,,B,8/23/2017,23,8,2017,CA,CA-SK,51.5,-102.5,60,41,Mallard,1320,3,0,1,4,P3839893,0,,,,,,B,Anas platyrhynchos
B27825680020,B27825680020,,E,10/6/2019,6,10,2019,US,US-WI,43.94917,-88.75694,11,41,Mallard,1320,,,,,,,1,21,7,5,3.33,E,Anas platyrhynchos
B27825696585,B27825696585,,B,8/19/2017,19,8,2017,CA,CA-MB,50.5,-98.5,60,41,Mallard,1320,3,0,1,4,P8839648,0,,,,,,B,Anas platyrhynchos
B27825696585,B27825696585,,E,10/24/2020,24,10,2020,US,US-WI,43.9244,-88.32677,11,41,GREENHEAD MALLARD,1320,,,,,,,1,21,7,4,4.33,E,Anas platyrhynchos
B27825730980,B27825730980,,B,8/17/2017,17,8,2017,CA,CA-MB,50.5,-98.5,60,41,Mallard,1320,3,3,1,4,P8839648,0,,,,,,B,Anas platyrhynchos
B27825730980,B27825730980,,E,11/1/2017,1,11,2017,US,US-WI,43.72862,-91.21812,0,41,Mallard,1320,,,,,,,1,21,7,5,1.42,E,Anas platyrhynchos
B27825731627,B27825731627,,B,8/16/2017,16,8,2017,CA,CA-MB,50.5,-98.5,60,41,Mallard,1320,3,3,1,4,P8839648,0,,,,,,B,Anas platyrhynchos
B27825731627,B27825731627,,E,10/8/2017,8,10,2017,US,US-WI,46.68512,-91.99582,0,41,drake mallard,1320,,,,,,,1,21,7,5,1.33,E,Anas platyrhynchos
B27825732583,B27825732583,,B,8/13/2017,13,8,2017,CA,CA-MB,50.5,-98.5,60,41,Mallard,1320,3,3,1,4,P8839648,0,,,,,,B,Anas platyrhynchos
B27825732583,B27825732583,,E,10/15/2017,15,10,2017,US,US-WI,43.72966,-89.32912,0,41,Mallard,1320,,,,,,,1,21,7,5,1.33,E,Anas platyrhynchos
B27835027170,B27835027170,,B,3/12/2018,12,3,2018,US,US-MD,39.5,-76.5,60,41,Mallard,1320,3,0,5,4,P9987878,0,,,,,,B,Anas platyrhynchos
B27835027170,B27835027170,,E,10/15/2020,15,10,2020,US,US-WI,45.90162,-89.48736,11,41,Mallard drake,1320,,,,,,,1,21,7,5,3.33,E,Anas platyrhynchos
B27835271803,B27835271803,,B,9/1/2015,1,9,2015,US,US-OH,39.5,-83.5,60,41,Mallard,1320,3,0,2,5,P9984184,0,,,,,,B,Anas platyrhynchos
B27835271803,B27835271803,,E,10/2/2016,2,10,2016,US,US-WI,43.75813,-87.81064,11,41,MALLARD,1320,,,,,,,1,21,61,4,1.33,E,Anas platyrhynchos
B27835272047,B27835272047,,B,8/5/2015,5,8,2015,US,US-OH,40.5,-84.5,60,41,Mallard,1320,3,0,1,4,P9984184,0,,,,,,B,Anas platyrhynchos
B27835272047,B27835272047,,E,12/6/2016,6,12,2016,US,US-WI,44.34331,-92.0219,0,41,Mallard,1320,,,,,,,1,21,7,5,2.5,E,Anas platyrhynchos
B27835392467,B27835392467,,B,9/1/2016,1,9,2016,US,US-MN,48.5,-96.5,60,41,Mallard,1320,3,0,2,5,P9979297,0,,,,,,B,Anas platyrhynchos
B27835392467,B27835392467,,E,11/23/2016,23,11,2016,US,US-WI,43.17736,-88.22204,11,41,Mallard,1320,,,,,,,1,21,7,4,0.42,E,Anas platyrhynchos
B27835430234,B27835430234,,B,8/8/2017,8,8,2017,US,US-WI,45.5,-92.5,60,41,Mallard,1320,3,0,2,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27835430234,B27835430234,,E,8/10/2017,10,8,2017,US,US-WI,45.75,-92.75,10,41,Mallard,1320,3,0,0,0,P9972302,,66,23,14,7,0.17,R,Anas platyrhynchos
B27835432142,B27835432142,,B,8/18/2017,18,8,2017,US,US-WI,44.5,-89.5,60,41,Mallard,1320,3,0,2,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27835432142,B27835432142,,E,10/1/2017,1,10,2017,US,US-WI,43.76396,-89.25094,0,41,Mallard,1320,,,,,,,1,21,7,5,0.33,E,Anas platyrhynchos
B27835432238,B27835432238,,B,8/18/2017,18,8,2017,US,US-WI,44.5,-89.5,60,41,Mallard,1320,3,0,2,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27835432238,B27835432238,,E,11/1/2017,1,11,2017,US,US-WI,44.54647,-89.61603,0,41,Mallard,1320,,,,,,,1,21,7,5,0.42,E,Anas platyrhynchos
B27835432544,B27835432544,,B,8/15/2017,15,8,2017,US,US-WI,44.5,-89.5,60,41,Mallard,1320,3,0,2,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27835432544,B27835432544,,E,8/18/2017,18,8,2017,US,US-WI,44.75,-89.91667,10,41,Mallard,1320,3,0,0,0,P9972302,,66,23,14,7,0.17,R,Anas platyrhynchos
B27835432787,B27835432787,,B,8/21/2017,21,8,2017,US,US-WI,44.5,-89.5,60,41,Mallard,1320,3,0,2,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27835432787,B27835432787,,E,10/6/2017,6,10,2017,US,US-WI,44.4804,-88.74315,0,41,Mallard,1320,,,,,,,1,21,7,5,0.33,E,Anas platyrhynchos
B27835441273,B27835441273,,B,8/15/2017,15,8,2017,US,US-WI,45.5,-92.5,60,41,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27835441273,B27835441273,,E,8/18/2017,18,8,2017,US,US-WI,45.75,-92.75,10,41,Mallard,1320,3,0,0,0,P9972302,,66,23,14,7,0.17,R,Anas platyrhynchos
B27835442064,B27835442064,,B,8/10/2017,10,8,2017,US,US-WI,45.5,-92.5,60,41,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27835442064,B27835442064,,E,8/15/2017,15,8,2017,US,US-WI,45.75,-92.75,10,41,Mallard,1320,3,0,0,0,P9972302,,66,23,14,7,0.17,R,Anas platyrhynchos
B27835442222,B27835442222,,B,8/8/2017,8,8,2017,US,US-WI,45.5,-92.5,60,41,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27835442222,B27835442222,,E,8/15/2017,15,8,2017,US,US-WI,45.75,-92.75,10,41,Mallard,1320,3,0,0,0,P9972302,,66,23,14,7,0.17,R,Anas platyrhynchos
B27835527497,B27835527497,,B,10/30/2018,30,10,2018,CA,CA-ON,48.5,-89.5,60,41,Mallard,1320,3,0,1,5,P5835168,0,,,,,,B,Anas platyrhynchos
B27835527497,B27835527497,,E,11/22/2018,22,11,2018,US,US-WI,43.60376,-87.97704,11,41,Mallard,1320,,,,,,,1,21,7,5,1.42,E,Anas platyrhynchos
B27835620852,B27835620852,,B,2/5/2015,5,2,2015,US,US-PA,41.5,-80.5,60,41,Mallard,1320,3,0,1,4,P9985898,0,,,,,,B,Anas platyrhynchos
B27835620852,B27835620852,,E,10/19/2016,19,10,2016,US,US-WI,42.86571,-88.11762,0,41,Mallard,1320,,,,,,,1,21,7,4,2.33,E,Anas platyrhynchos
B27835728618,B27835728618,,B,9/8/2017,8,9,2017,US,US-MN,48.5,-96.5,60,41,Mallard,1320,3,0,1,4,P7976066,0,,,,,,B,Anas platyrhynchos
B27835728618,B27835728618,,E,10/13/2019,13,10,2019,US,US-WI,43.52666,-88.40797,11,41,Mallard,1320,,,,,,,1,21,7,5,3.33,E,Anas platyrhynchos
B27835752143,B27835752143,,B,8/24/2015,24,8,2015,US,US-WI,43.5,-88.5,60,41,Mallard,1320,3,0,2,4,P8988788,0,,,,,,B,Anas platyrhynchos
B27835752143,B27835752143,,E,10/15/2017,15,10,2017,US,US-WI,43.10445,-88.45926,11,41,Mallard,1320,,,,,,,1,21,7,5,2.33,E,Anas platyrhynchos
B27845204760,B27845204760,,B,8/30/2018,30,8,2018,US,US-MN,48.5,-96.5,60,41,Mallard,1320,3,0,1,4,P7976066,0,,,,,,B,Anas platyrhynchos
B27845204760,B27845204760,,E,10/20/2018,20,10,2018,US,US-WI,44.70264,-90.01826,0,41,Mallard,1320,,,,,,,1,21,7,5,1.33,E,Anas platyrhynchos
B27845207405,B27845207405,,B,9/9/2019,9,9,2019,US,US-MN,48.5,-96.5,60,41,Mallard,1320,3,0,1,5,P7976066,0,,,,,,B,Anas platyrhynchos
B27845207405,B27845207405,,E,11/6/2019,6,11,2019,US,US-WI,43.34323,-89.65137,0,41,Mallard,1320,,,,,,,1,21,7,5,1.42,E,Anas platyrhynchos
B27845232605,B27845232605,,B,9/12/2017,12,9,2017,US,US-PA,41.5,-80.5,60,41,Mallard,1320,3,0,2,4,P9985898,0,,,,,,B,Anas platyrhynchos
B27845232605,B27845232605,,E,9/5/2019,5,9,2019,US,US-WI,43.57444,-88.62722,0,41,Mallard,1320,3,0,1,4,P8988788,,66,23,14,7,2.25,R,Anas platyrhynchos
B27845289165,B27845289165,,B,8/9/2017,9,8,2017,US,US-OH,41.5,-83.5,60,41,Mallard,1320,3,0,1,4,P9984184,0,,,,,,B,Anas platyrhynchos
B27845289165,B27845289165,,E,9/23/2019,23,9,2019,US,US-WI,44.52684,-87.97573,0,41,Mallard,1320,,,,,,,52,21,7,13,3.25,E,Anas platyrhynchos
B27845412864,B27845412864,,B,8/11/2017,11,8,2017,US,US-MI,42.5,-85.5,60,41,Mallard,1320,3,0,2,4,P4924474,0,,,,,,B,Anas platyrhynchos
B27845412864,B27845412864,,E,9/30/2017,30,9,2017,US,US-WI,43.82443,-88.96456,11,41,Mallard,1320,,,,,,,1,21,7,4,0.25,E,Anas platyrhynchos
B27845602220,B27845602220,,B,9/1/2017,1,9,2017,US,US-SD,45.5,-97.5,60,41,Mallard,1320,3,0,2,5,P8989658,0,,,,,,B,Anas platyrhynchos
B27845602220,B27845602220,,E,10/16/2017,16,10,2017,US,US-WI,43.93637,-91.33157,11,41,Mallard,1320,,,,,,,1,21,7,5,0.33,E,Anas platyrhynchos
B27845742625,B27845742625,,B,8/20/2017,20,8,2017,US,US-OH,41.5,-81.5,60,41,Mallard,1320,4,0,4,0,P7724353,0,,,,,,B,Anas platyrhynchos
B27845742625,B27845742625,,E,10/13/2018,13,10,2018,US,US-WI,43.45977,-88.78912,0,41,Mallard,1320,,,,,,,1,21,7,4,1.33,E,Anas platyrhynchos
B27845752227,B27845752227,,B,8/18/2016,18,8,2016,CA,CA-SK,51.5,-102.5,60,41,Mallard,1320,3,0,2,4,P3839893,0,,,,,,B,Anas platyrhynchos
B27845752227,B27845752227,,E,11/4/2019,4,11,2019,US,US-WI,44.23052,-91.86432,11,41,Drake mallard,1320,,,,,,,1,21,7,5,3.42,E,Anas platyrhynchos
B27845772224,B27845772224,,B,8/26/2016,26,8,2016,US,US-WI,43.5,-88.5,60,41,Mallard,1320,3,0,2,4,P8988788,0,,,,,,B,Anas platyrhynchos
B27845772224,B27845772224,,E,10/23/2016,23,10,2016,US,US-WI,44.20959,-88.0009,0,41,Mallard,1320,,,,,,,1,21,7,5,0.33,E,Anas platyrhynchos
B27845772627,B27845772627,,B,8/16/2017,16,8,2017,US,US-WI,43.5,-88.5,60,41,Mallard,1320,3,0,2,4,P8988788,0,,,,,,B,Anas platyrhynchos
B27845772627,B27845772627,,E,8/18/2017,18,8,2017,US,US-WI,43.57444,-88.62722,0,41,Mallard,1320,3,0,2,4,P8988788,,66,23,14,7,0.17,R,Anas platyrhynchos
B27845772627,B27845772627,,E,10/5/2018,5,10,2018,US,US-WI,42.51771,-88.47945,0,41,Mallard,1320,,,,,,,1,21,7,5,1.33,E,Anas platyrhynchos
B27845772708,B27845772708,,B,8/31/2016,31,8,2016,US,US-WI,43.5,-88.5,60,41,Mallard,1320,3,0,2,4,P8988788,0,,,,,,B,Anas platyrhynchos
B27845772708,B27845772708,,E,10/8/2016,8,10,2016,US,US-WI,43.9136,-88.22236,11,41,MALLARD,1320,,,,,,,1,21,61,5,0.33,E,Anas platyrhynchos
B27845909278,B27845909278,,B,9/13/2017,13,9,2017,US,US-SD,45.5,-97.5,60,41,Mallard,1320,3,0,2,4,P8989658,0,,,,,,B,Anas platyrhynchos
B27845909278,B27845909278,,E,11/22/2017,22,11,2017,US,US-WI,43.32924,-91.07552,0,41,Mallard,1320,,,,,,,1,21,7,5,0.42,E,Anas platyrhynchos
B27885003273,B27885003273,,B,9/25/2018,25,9,2018,US,US-OH,39.5,-83.5,60,W1,Mallard,1320,3,0,2,4,P9984184,0,,,,,,B,Anas platyrhynchos
B27885003273,B27885003273,,E,10/25/2019,25,10,2019,US,US-WI,45.72464,-88.9725,0,W1,Mallard,1320,,,,,,,1,21,7,5,1.33,E,Anas platyrhynchos
B27885102462,B27885102462,,B,9/28/2018,28,9,2018,US,US-MI,43.5,-86.5,60,W1,Mallard,1320,3,0,1,5,P4924474,0,,,,,,B,Anas platyrhynchos
B27885102462,B27885102462,,E,10/22/2019,22,10,2019,US,US-WI,43.6861,-88.6463,11,W1,hen mallard,1320,,,,,,,1,21,7,5,2.33,E,Anas platyrhynchos
B27885132702,B27885132702,,B,8/7/2018,7,8,2018,US,US-MI,42.5,-83.5,60,W1,Mallard,1320,3,0,2,4,P4924474,0,,,,,,B,Anas platyrhynchos
B27885132702,B27885132702,,E,10/2/2019,2,10,2019,US,US-WI,43.79197,-88.57316,11,W1,Mallard,1320,,,,,,,1,21,7,5,1.33,E,Anas platyrhynchos
B27885184237,B27885184237,,B,8/9/2018,9,8,2018,US,US-MN,48.5,-95.5,60,W1,Mallard,1320,3,70,2,5,P9979297,0,,,,,,B,Anas platyrhynchos
B27885184237,B27885184237,,E,10/12/2018,12,10,2018,US,US-WI,43.70996,-91.24346,0,W1,Mallard,1320,,,,,,,1,21,7,5,0.33,E,Anas platyrhynchos
B27885285485,B27885285485,,B,9/5/2019,5,9,2019,CA,CA-ON,42.5,-81.5,60,W1,Mallard,1320,3,0,2,5,P8838868,0,,,,,,B,Anas platyrhynchos
B27885285485,B27885285485,,E,11/27/2020,27,11,2020,US,US-WI,43.80611,-89.36532,0,W1,GREENHEAD MALLARD,1320,,,,,,,1,21,7,5,1.42,E,Anas platyrhynchos
B27885592547,B27885592547,,B,8/7/2018,7,8,2018,US,US-WI,45.5,-92.5,60,W1,Mallard,1320,3,3,1,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885592547,B27885592547,,E,9/29/2018,29,9,2018,US,US-WI,45.20991,-92.57945,0,W1,Mallard,1320,,,,,,,1,21,7,5,1.25,E,Anas platyrhynchos
B27885602148,B27885602148,,B,7/18/2018,18,7,2018,US,US-WI,45.5,-89.5,60,W1,Mallard,1320,3,0,4,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27885602148,B27885602148,,E,8/15/2019,15,8,2019,US,US-WI,45.90162,-89.48736,11,W1,malard,1320,,,,,,,0,21,7,4,1.17,E,Anas platyrhynchos
B27885602305,B27885602305,,B,7/18/2018,18,7,2018,US,US-WI,45.5,-89.5,60,W1,Mallard,1320,3,0,4,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27885602305,B27885602305,,E,10/23/2019,23,10,2019,US,US-WI,44.9511,-88.04677,11,W1,Mallard,1320,,,,,,,1,21,7,4,1.33,E,Anas platyrhynchos
B27885612238,B27885612238,,B,8/23/2018,23,8,2018,US,US-WI,43.5,-89.5,60,W1,Mallard,1320,3,0,2,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27885612238,B27885612238,,E,10/20/2020,20,10,2020,US,US-WI,43.89523,-88.80977,0,W1,MALLARD,1320,,,,,,,1,21,7,5,2.33,E,Anas platyrhynchos
B27885636238,B27885636238,,B,8/12/2019,12,8,2019,US,US-WI,44.5,-88.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885636238,B27885636238,,E,10/12/2019,12,10,2019,US,US-WI,45.30691,-92.52631,11,W1,Mallard,1320,,,,,,,1,21,7,4,0.33,E,Anas platyrhynchos
B27885639276,B27885639276,,B,8/13/2018,13,8,2018,US,US-WI,44.5,-88.5,60,W1,Mallard,1320,3,0,2,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27885639276,B27885639276,,E,11/6/2018,6,11,2018,US,US-WI,44.55214,-88.56464,0,W1,Mallard,1320,,,,,,,1,21,7,5,0.42,E,Anas platyrhynchos
B27885672067,B27885672067,,B,8/13/2019,13,8,2019,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27885672067,B27885672067,,E,10/5/2019,5,10,2019,US,US-WI,44.42121,-87.80731,11,W1,Female mallard,1320,,,,,,,1,21,7,4,0.33,E,Anas platyrhynchos
B27885672228,B27885672228,,B,8/13/2019,13,8,2019,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27885672228,B27885672228,,E,9/28/2019,28,9,2019,US,US-WI,44.10499,-87.95787,11,W1,Mallard,1320,,,,,,,1,21,7,5,0.25,E,Anas platyrhynchos
B27885678238,B27885678238,,B,8/27/2018,27,8,2018,US,US-WI,45.5,-92.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885678238,B27885678238,,E,11/10/2018,10,11,2018,US,US-WI,45.11472,-91.48877,11,W1,Mallard,1320,,,,,,,1,21,7,5,0.42,E,Anas platyrhynchos
B27885679277,B27885679277,,B,8/14/2019,14,8,2019,US,US-WI,45.5,-92.5,60,W1,Mallard,1320,3,0,1,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27885679277,B27885679277,,E,11/16/2019,16,11,2019,US,US-WI,45.22477,-92.60409,11,W1,Mallard,1320,,,,,,,1,21,7,5,1.42,E,Anas platyrhynchos
B27885726376,B27885726376,,B,8/13/2019,13,8,2019,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885726376,B27885726376,,E,9/28/2019,28,9,2019,US,US-WI,44.45833,-87.54358,11,W1,Mallard,1320,,,,,,,1,21,7,5,0.25,E,Anas platyrhynchos
B27885726695,B27885726695,,B,8/15/2019,15,8,2019,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885726695,B27885726695,,E,12/1/2019,1,12,2019,US,US-WI,44.39296,-87.84862,11,W1,Mallard,1320,,,,,,,1,21,7,5,0.5,E,Anas platyrhynchos
B27885727272,B27885727272,,B,8/6/2019,6,8,2019,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885727272,B27885727272,,E,10/12/2019,12,10,2019,US,US-WI,45.18052,-90.01107,11,W1,Mallard,1320,,,,,,,1,21,7,5,0.33,E,Anas platyrhynchos
B27885727577,B27885727577,,B,8/6/2019,6,8,2019,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885727577,B27885727577,,E,8/15/2019,15,8,2019,US,US-WI,44.08333,-87.91667,10,W1,Mallard,1320,3,0,2,4,P9972302,,66,23,14,7,0.17,R,Anas platyrhynchos
B27885727577,B27885727577,,E,10/6/2019,6,10,2019,US,US-WI,44.50194,-87.79355,11,W1,Mallard,1320,,,,,,,1,21,7,4,0.33,E,Anas platyrhynchos
B27885727738,B27885727738,,B,8/8/2019,8,8,2019,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885727738,B27885727738,,E,10/7/2020,7,10,2020,US,US-WI,43.58771,-88.98012,11,W1,GREENHEAD MALLARD,1320,,,,,,,1,21,7,5,1.33,E,Anas platyrhynchos
B27885727897,B27885727897,,B,8/8/2019,8,8,2019,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885727897,B27885727897,,E,11/9/2019,9,11,2019,US,US-WI,44.63194,-88.03927,11,W1,Mallard,1320,,,,,,,1,21,7,4,0.42,E,Anas platyrhynchos
B27885728058,B27885728058,,B,8/1/2019,1,8,2019,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885728058,B27885728058,,E,8/6/2019,6,8,2019,US,US-WI,44.08333,-87.91667,10,W1,Mallard,1320,3,0,2,4,P9972302,,66,23,14,7,0.17,R,Anas platyrhynchos
B27885728298,B27885728298,,B,8/1/2019,1,8,2019,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885728298,B27885728298,,E,8/6/2019,6,8,2019,US,US-WI,44.08333,-87.91667,10,W1,Mallard,1320,3,0,2,4,P9972302,,66,23,14,7,0.17,R,Anas platyrhynchos
B27885729017,B27885729017,,B,8/23/2018,23,8,2018,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885729017,B27885729017,,E,10/7/2018,7,10,2018,US,US-WI,43.73766,-87.87953,0,W1,Mallard,1320,,,,,,,1,21,7,5,0.33,E,Anas platyrhynchos
B27885729092,B27885729092,,B,8/23/2018,23,8,2018,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885729092,B27885729092,,E,9/29/2018,29,9,2018,US,US-WI,44.02078,-88.241,0,W1,Mallard,1320,,,,,,,1,21,7,5,0.25,E,Anas platyrhynchos
B27885729739,B27885729739,,B,8/23/2018,23,8,2018,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885729739,B27885729739,,E,10/21/2018,21,10,2018,US,US-WI,44.01386,-87.79879,0,W1,Mallard,1320,,,,,,,1,21,7,5,0.33,E,Anas platyrhynchos
B27885729817,B27885729817,,B,8/23/2018,23,8,2018,US,US-WI,44.5,-87.5,60,W1,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27885729817,B27885729817,,E,10/19/2018,19,10,2018,US,US-WI,44.28828,-88.2578,11,W1,Mallard,1320,,,,,,,1,21,7,5,0.33,E,Anas platyrhynchos
B27905032469,B27905032469,,B,8/5/2016,5,8,2016,US,US-WI,44.5,-89.5,60,41,Mallard,1320,3,0,2,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27905032469,B27905032469,,E,10/1/2016,1,10,2016,US,US-WI,44.3095,-89.15222,0,41,Mallard,1320,,,,,,,1,21,7,5,0.33,E,Anas platyrhynchos
B27905032947,B27905032947,,B,8/5/2016,5,8,2016,US,US-WI,44.5,-89.5,60,41,Mallard,1320,3,0,2,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27905032947,B27905032947,,E,5/12/2020,12,5,2020,US,US-WI,44.95525,-90.43458,11,41,Duck,1320,,,,,,,0,21,7,4,3.92,E,Anas platyrhynchos
B27905034235,B27905034235,,B,8/25/2015,25,8,2015,US,US-WI,44.5,-89.5,60,41,Mallard,1320,3,0,2,4,P9972302,0,,,,,,B,Anas platyrhynchos
B27905034235,B27905034235,,E,10/15/2015,15,10,2015,US,US-WI,44.39219,-89.84318,11,41,GREENHEAD MALLARD,1320,,,,,,,1,21,61,5,0.33,E,Anas platyrhynchos
B27905042220,B27905042220,,B,8/8/2016,8,8,2016,US,US-WI,44.5,-91.5,60,41,Mallard,1320,3,0,2,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27905042220,B27905042220,,E,9/24/2016,24,9,2016,US,US-WI,44.9984,-91.74652,11,41,MALLARD,1320,,,,,,,1,21,61,5,0.25,E,Anas platyrhynchos
B27905042780,B27905042780,,B,8/18/2016,18,8,2016,US,US-WI,44.5,-91.5,60,41,Mallard,1320,3,0,2,5,P9972302,0,,,,,,B,Anas platyrhynchos
B27905042780,B27905042780,,E,12/5/2017,5,12,2017,US,US-WI,44.39372,-92.02194,0,41,mallard,1320,,,,,,,1,21,7,5,1.5,E,Anas platyrhynchos
B27905263329,B27905263329,,B,4/25/2016,25,4,2016,CA,CA-ON,48.5,-89.5,60,41,Mallard,1320,3,0,1,4,P5835168,0,,,,,,B,Anas platyrhynchos
B27905263329,B27905263329,,E,11/15/2017,15,11,2017,US,US-WI,42.85252,-88.13064,11,41,Mallard,1320,,,,,,,1,21,7,5,2.42,E,Anas platyrhynchos
B27905305275,B27905305275,,B,8/15/2012,15,8,2012,US,US-WI,43.5,-88.5,60,41,Mallard,1320,3,0,2,5,P8988788,0,,,,,,B,Anas platyrhynchos
B27905305275,B27905305275,,E,9/30/2012,30,9,2012,US,US-WI,43.2165,-88.94949,0,41,Mallard,1320,,,,,,,1,21,7,5,0.25,E,Anas platyrhynchos
B27905429175,B27905429175,,B,2/11/2014,11,2,2014,US,US-KY,37.5,-87.5,60,41,Mallard,1320,3,0,1,4,P8988676,0,,,,,,B,Anas platyrhynchos
B27905429175,B27905429175,,E,11/10/2015,10,11,2015,US,US-WI,43.72498,-89.25428,11,41,Duck,1320,,,,,,,1,21,7,5,2.42,E,Anas platyrhynchos
B27905632945,B27905632945,,B,2/27/2015,27,2,2015,US,US-KY,37.5,-89.5,60,41,Mallard,1320,3,0,1,5,P8988676,0,,,,,,B,Anas platyrhynchos
B27905632945,B27905632945,,E,10/10/2020,10,10,2020,US,US-WI,43.70539,-88.74457,11,41,MALLARD,1320,,,,,,,1,21,7,4,6.33,E,Anas platyrhynchos
B27905752945,B27905752945,,B,8/28/2014,28,8,2014,CA,CA-ON,48.5,-79.5,60,41,Mallard,1320,3,70,2,4,P8838868,0,,,,,,B,Anas platyrhynchos
B27905752945,B27905752945,,E,10/25/2015,25,10,2015,US,US-WI,44.5986,-87.98344,11,41,Mallard,1320,,,,,,,1,21,7,5,1.33,E,Anas platyrhynchos
B27905788238,B27905788238,,B,8/3/2013,3,8,2013,CA,CA-ON,48.5,-89.5,60,41,Mallard,1320,3,0,1,5,P5835168,0,,,,,,B,Anas platyrhynchos
B27905788238,B27905788238,,E,10/22/2013,22,10,2013,US,US-WI,43.92878,-91.30143,11,41,Mallard X Black Duck Hybrid,1320,,,,,,,1,21,7,5,1.33,E,Anas platyrhynchos
B27905985278,B27905985278,,B,9/5/2014,5,9,2014,US,US-MN,44.5,-95.5,60,41,Mallard,1320,3,0,2,4,P9979297,0,,,,,,B,Anas platyrhynchos
B27905985278,B27905985278,,E,10/10/2015,10,10,2015,US,US-WI,43.05074,-88.98295,0,41,Mallard,1320,,,,,,,1,21,7,5,1.33,E,Anas platyrhynchos
B27995032787,B27995032787,,B,8/12/2015,12,8,2015,US,US-MI,42.5,-84.5,60,41,Mallard,1320,3,0,2,4,P4924474,0,,,,,,B,Anas platyrhynchos
B27995032787,B27995032787,,E,11/11/2016,11,11,2016,US,US-WI,44.11099,-88.71164,0,41,Mallard,1320,,,,,,,1,21,7,4,1.42,E,Anas platyrhynchos
B27995231482,B27995231482,,B,8/17/2016,17,8,2016,CA,CA-MB,50.5,-98.5,60,41,Mallard,1320,3,0,2,4,P1831861,0,,,,,,B,Anas platyrhynchos
B27995231482,B27995231482,,E,10/12/2019,12,10,2019,US,US-WI,43.90461,-87.79897,0,41,Mallard,1320,,,,,,,1,21,7,4,3.33,E,Anas platyrhynchos
